"org","pathway","name","entrez","is_bottleneck","reaction_type"
"mpn",10,"ec:4.1.2.13","mpn:MPN025",1,"reversible"
"mpn",10,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",10,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",10,"ec:2.3.1.12","mpn:MPN391",0,"reversible"
"mpn",10,"ec:1.1.1.27","mpn:MPN674",0,"reversible"
"mpn",10,"ec:2.7.1.40","mpn:MPN303",1,"irreversible"
"mpn",10,"ec:4.2.1.11","mpn:MPN606",1,"reversible"
"mpn",10,"ec:1.2.1.12","mpn:MPN430",1,"reversible"
"mpn",10,"ec:5.3.1.1","mpn:MPN629",0,"reversible"
"mpn",10,"ec:2.7.1.11","mpn:MPN302",1,"irreversible"
"mpn",10,"ec:2.7.1.199","mpn:MPN207",0,"irreversible"
"mpn",10,"ec:5.3.1.9","mpn:MPN250",1,"reversible"
"mpn",10,"ec:5.3.1.9","mpn:MPN250",1,"reversible"
"mpn",10,"ec:5.3.1.9","mpn:MPN250",1,"reversible"
"mpn",10,"ec:1.8.1.4","mpn:MPN390",0,"reversible"
"mpn",10,"ec:2.7.2.3","mpn:MPN429",1,"reversible"
"mpn",10,NA,"mpn:MPN207",0,"irreversible"
"mpn",10,NA,"mpn:MPN207",0,"irreversible"
"mpn",10,"ec:5.4.2.12","mpn:MPN628",1,"reversible"
"mpn",20,"ec:1.8.1.4","mpn:MPN390",0,"reversible"
"mpn",20,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",20,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",20,"ec:1.8.1.4","mpn:MPN390",0,"reversible"
"mpn",20,"ec:2.3.1.12","mpn:MPN391",0,"reversible"
"mpn",30,"ec:5.3.1.9","mpn:MPN250",0,"reversible"
"mpn",30,"ec:4.1.2.4","mpn:MPN063",0,"reversible"
"mpn",30,"ec:2.7.6.1","mpn:MPN073",0,"reversible"
"mpn",30,"ec:2.2.1.1","mpn:MPN082",1,"reversible"
"mpn",30,"ec:5.3.1.6","mpn:MPN595",0,"reversible"
"mpn",30,"ec:5.1.3.1","mpn:MPN251",0,"reversible"
"mpn",30,"ec:2.2.1.1","mpn:MPN082",1,"reversible"
"mpn",30,"ec:4.1.2.13","mpn:MPN025",0,"reversible"
"mpn",30,"ec:2.7.1.11","mpn:MPN302",0,"irreversible"
"mpn",30,"ec:5.3.1.9","mpn:MPN250",0,"reversible"
"mpn",40,"ec:4.1.1.85","mpn:MPN493",0,"irreversible"
"mpn",40,"ec:5.1.3.1","mpn:MPN251",0,"reversible"
"mpn",40,"ec:5.1.3.4","mpn:MPN498",1,"reversible"
"mpn",40,"ec:5.1.3.22","mpn:MPN492",1,"reversible"
"mpn",40,"ec:2.7.7.9","mpn:MPN667",0,"irreversible"
"mpn",51,"ec:2.7.1.202","mpn:MPN078",0,"irreversible"
"mpn",51,"ec:2.7.1.197","mpn:MPN651 / mpn:MPN653",0,"irreversible"
"mpn",51,"ec:1.1.1.17","mpn:MPN652",1,"reversible"
"mpn",51,"ec:5.4.2.8","mpn:MPN066",0,"reversible"
"mpn",51,"ec:2.7.1.11","mpn:MPN302",1,"irreversible"
"mpn",51,"ec:2.7.1.56","mpn:MPN079",0,"irreversible"
"mpn",51,"ec:5.3.1.1","mpn:MPN629",0,"reversible"
"mpn",51,"ec:4.1.2.13","mpn:MPN025",1,"reversible"
"mpn",51,"ec:4.1.2.13","mpn:MPN025",1,"reversible"
"mpn",51,"ec:5.3.1.6","mpn:MPN595",0,"irreversible"
"mpn",52,"ec:2.7.1.11","mpn:MPN302",0,"reversible"
"mpn",52,"ec:5.1.3.2","mpn:MPN257",1,"reversible"
"mpn",52,"ec:2.7.7.9","mpn:MPN667",0,"reversible"
"mpn",52,"ec:5.4.99.9","mpn:MPN278",0,"reversible"
"mpn",53,"ec:2.7.1.194","mpn:MPN494 / mpn:MPN495 / mpn:MPN496",0,"irreversible"
"mpn",53,"ec:5.1.3.4","mpn:MPN498",0,"irreversible"
"mpn",53,"ec:4.1.1.85","mpn:MPN493",0,"irreversible"
"mpn",53,"ec:5.1.3.22","mpn:MPN492",1,"irreversible"
"mpn",190,"ec:7.1.2.2","mpn:MPN597 / mpn:MPN598 / mpn:MPN599 / mpn:MPN600 / mpn:MPN601 / mpn:MPN602 / mpn:MPN603 / mpn:MPN604",0,NA
"mpn",190,"ec:3.6.1.1","mpn:MPN528",1,NA
"mpn",190,NA,"mpn:MPN598",0,NA
"mpn",190,NA,"mpn:MPN600",0,NA
"mpn",190,NA,"mpn:MPN599",0,NA
"mpn",190,NA,"mpn:MPN601",0,NA
"mpn",190,NA,"mpn:MPN597",0,NA
"mpn",190,NA,"mpn:MPN603",0,NA
"mpn",190,NA,"mpn:MPN604",0,NA
"mpn",190,NA,"mpn:MPN602",0,NA
"mpn",220,"ec:2.7.2.2","mpn:MPN307",0,"reversible"
"mpn",220,"ec:2.1.3.3","mpn:MPN306",1,"irreversible"
"mpn",220,"ec:3.5.3.6","mpn:MPN560",0,"reversible"
"mpn",230,"ec:1.17.4.1","mpn:MPN322 / mpn:MPN324",0,"irreversible"
"mpn",230,"ec:2.7.6.1","mpn:MPN073",0,"irreversible"
"mpn",230,"ec:1.17.4.1","mpn:MPN322 / mpn:MPN324",0,"irreversible"
"mpn",230,"ec:2.7.4.3","mpn:MPN185",0,"reversible"
"mpn",230,"ec:2.4.2.7","mpn:MPN395",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"irreversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.4.2.8","mpn:MPN672",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.4.2.8","mpn:MPN672",0,"reversible"
"mpn",230,"ec:2.4.2.8","mpn:MPN672",0,"reversible"
"mpn",230,"ec:2.7.4.8","mpn:MPN246",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.7.4.8","mpn:MPN246",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",230,"ec:2.7.4.3","mpn:MPN185",0,"reversible"
"mpn",230,"ec:2.7.1.40","mpn:MPN303",0,"reversible"
"mpn",230,"ec:2.7.1.40","mpn:MPN303",0,"irreversible"
"mpn",230,"ec:2.4.2.7","mpn:MPN395",0,"reversible"
"mpn",230,"ec:2.4.2.7","mpn:MPN395",0,"reversible"
"mpn",230,"ec:2.7.1.40","mpn:MPN303",0,"reversible"
"mpn",230,"ec:2.7.1.40","mpn:MPN303",0,"reversible"
"mpn",230,"ec:2.7.2.2","mpn:MPN307",0,"irreversible"
"mpn",240,"ec:1.17.4.1","mpn:MPN322 / mpn:MPN324",0,"irreversible"
"mpn",240,"ec:2.7.4.22","mpn:MPN632",0,"reversible"
"mpn",240,"ec:2.4.2.9","mpn:MPN033",0,"reversible"
"mpn",240,"ec:2.7.1.48","mpn:MPN561",0,"irreversible"
"mpn",240,"ec:2.7.1.48","mpn:MPN561",0,"irreversible"
"mpn",240,"ec:3.5.4.5","mpn:MPN065",0,"irreversible"
"mpn",240,"ec:1.17.4.1","mpn:MPN322 / mpn:MPN324",0,"irreversible"
"mpn",240,"ec:2.7.4.9","mpn:MPN006",1,"reversible"
"mpn",240,"ec:2.7.1.21","mpn:MPN044",1,"irreversible"
"mpn",240,"ec:3.5.4.5","mpn:MPN065",0,"irreversible"
"mpn",240,"ec:2.4.2.1","mpn:MPN062",0,"irreversible"
"mpn",240,"ec:2.4.2.4","mpn:MPN064",0,"irreversible"
"mpn",240,"ec:2.1.1.45","mpn:MPN320",0,"irreversible"
"mpn",240,"ec:2.7.4.9","mpn:MPN006",1,"reversible"
"mpn",240,"ec:2.7.1.21","mpn:MPN044",1,"irreversible"
"mpn",240,"ec:2.4.2.4","mpn:MPN064",0,"irreversible"
"mpn",260,"ec:2.1.2.1","mpn:MPN576",0,"reversible"
"mpn",260,"ec:1.8.1.4","mpn:MPN390",0,"irreversible"
"mpn",260,"ec:5.4.2.12","mpn:MPN628",0,"irreversible"
"mpn",270,"ec:2.5.1.6","mpn:MPN060",0,"irreversible"
"mpn",270,"ec:1.1.1.27","mpn:MPN674",0,"irreversible"
"mpn",280,"ec:1.8.1.4","mpn:MPN390",0,"irreversible"
"mpn",280,"ec:1.8.1.4","mpn:MPN390",0,"irreversible"
"mpn",280,"ec:1.8.1.4","mpn:MPN390",0,"irreversible"
"mpn",430,"ec:2.3.1.8","mpn:MPN428",0,"reversible"
"mpn",430,"ec:2.7.2.1","mpn:MPN533",0,"reversible"
"mpn",450,"ec:1.8.1.9","mpn:MPN240",0,"irreversible"
"mpn",450,"ec:6.1.1.10","mpn:MPN023",0,"irreversible"
"mpn",450,"ec:4.4.1.16","mpn:MPN487",0,"irreversible"
"mpn",450,"ec:1.8.1.9","mpn:MPN240",0,"irreversible"
"mpn",480,"ec:3.4.11.1","mpn:MPN572",0,"irreversible"
"mpn",480,"ec:3.4.11.1","mpn:MPN572",0,"irreversible"
"mpn",500,"ec:2.7.7.9","mpn:MPN667",0,"irreversible"
"mpn",500,"ec:5.3.1.9","mpn:MPN250",0,"reversible"
"mpn",500,"ec:2.7.1.201","mpn:MPN207",0,"irreversible"
"mpn",500,"ec:2.7.1.208","mpn:MPN207",0,"irreversible"
"mpn",520,"ec:2.7.1.192","mpn:MPN207",0,"irreversible"
"mpn",520,"ec:5.1.3.2","mpn:MPN257",1,"reversible"
"mpn",520,"ec:5.4.2.8","mpn:MPN066",0,"reversible"
"mpn",520,"ec:5.3.1.9","mpn:MPN250",0,"reversible"
"mpn",520,"ec:2.7.7.9","mpn:MPN667",0,"reversible"
"mpn",520,"ec:2.7.1.199","mpn:MPN207",0,"irreversible"
"mpn",520,"ec:2.7.1.199","mpn:MPN207",0,"irreversible"
"mpn",520,"ec:5.4.99.9","mpn:MPN278",0,"reversible"
"mpn",561,"ec:2.3.1.51","mpn:MPN299",0,"irreversible"
"mpn",561,"ec:2.7.1.30","mpn:MPN050",0,"irreversible"
"mpn",561,"ec:2.4.1.315","mpn:MPN483",0,"irreversible"
"mpn",561,"ec:2.4.1.315","mpn:MPN483",0,"irreversible"
"mpn",561,"ec:2.3.1.275","mpn:MPN350",1,"irreversible"
"mpn",561,"ec:2.3.1.274","mpn:MPN546",0,"irreversible"
"mpn",564,"ec:3.1.4.46","mpn:MPN420 / mpn:MPN566",0,"irreversible"
"mpn",564,"ec:2.3.1.51","mpn:MPN299",1,"irreversible"
"mpn",564,"ec:1.1.5.3","mpn:MPN051",0,"reversible"
"mpn",564,"ec:2.7.7.41","mpn:MPN637",1,"irreversible"
"mpn",564,"ec:3.1.4.46","mpn:MPN420 / mpn:MPN566",0,"irreversible"
"mpn",564,"ec:2.7.8.5","mpn:MPN253",0,"irreversible"
"mpn",564,"ec:2.3.1.275","mpn:MPN350",1,NA
"mpn",620,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",620,"ec:2.7.1.40","mpn:MPN303",0,"irreversible"
"mpn",620,"ec:1.1.1.27","mpn:MPN674",0,"reversible"
"mpn",620,"ec:2.3.1.8","mpn:MPN428",1,"reversible"
"mpn",620,"ec:1.2.4.1","mpn:MPN392 / mpn:MPN393",0,"irreversible"
"mpn",620,"ec:2.3.1.12","mpn:MPN391",1,"reversible"
"mpn",620,"ec:1.8.1.4","mpn:MPN390",0,"reversible"
"mpn",620,"ec:2.7.2.1","mpn:MPN533",0,"reversible"
"mpn",630,"ec:2.1.2.1","mpn:MPN576",0,"irreversible"
"mpn",630,NA,"mpn:MPN390",0,"irreversible"
"mpn",640,"ec:2.3.1.8","mpn:MPN428",0,"reversible"
"mpn",640,"ec:2.7.2.1","mpn:MPN533",0,"reversible"
"mpn",640,"ec:1.1.1.27","mpn:MPN674",0,"reversible"
"mpn",640,"ec:1.1.1.80","mpn:MPN564",0,"reversible"
"mpn",640,"ec:1.8.1.4","mpn:MPN390",0,"irreversible"
"mpn",670,"ec:1.5.1.3","mpn:MPN321",0,"reversible"
"mpn",670,"ec:1.5.1.3","mpn:MPN321",0,"reversible"
"mpn",670,"ec:3.5.4.9","mpn:MPN017",1,"reversible"
"mpn",670,"ec:1.5.1.5","mpn:MPN017",1,"reversible"
"mpn",670,"ec:6.3.3.2","mpn:MPN348",0,"irreversible"
"mpn",670,"ec:2.1.2.9","mpn:MPN543",0,"irreversible"
"mpn",670,"ec:2.1.1.45","mpn:MPN320",0,"reversible"
"mpn",670,"ec:2.1.2.1","mpn:MPN576",0,"reversible"
"mpn",670,"ec:1.5.1.3","mpn:MPN321",0,"irreversible"
"mpn",680,"ec:2.1.2.1","mpn:MPN576",0,"irreversible"
"mpn",680,"ec:4.2.1.11","mpn:MPN606",0,"reversible"
"mpn",680,"ec:2.7.1.11","mpn:MPN302",0,"irreversible"
"mpn",680,"ec:4.1.2.13","mpn:MPN025",0,"reversible"
"mpn",680,"ec:2.1.2.1","mpn:MPN576",0,"irreversible"
"mpn",680,"ec:2.7.2.1","mpn:MPN533",0,"reversible"
"mpn",680,"ec:2.3.1.8","mpn:MPN428",0,"reversible"
"mpn",680,"ec:5.4.2.12","mpn:MPN628",0,"irreversible"
"mpn",730,"ec:2.7.4.3","mpn:MPN185",0,"irreversible"
"mpn",730,"ec:3.1.3.100","mpn:MPN249",0,"irreversible"
"mpn",730,"ec:2.8.1.4","mpn:MPN550",0,"irreversible"
"mpn",730,NA,"mpn:MPN249",0,"irreversible"
"mpn",740,"ec:2.7.7.2","mpn:MPN158",0,"irreversible"
"mpn",740,"ec:2.7.1.26","mpn:MPN158",0,"irreversible"
"mpn",760,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",760,"ec:2.7.7.18","mpn:MPN336",1,"reversible"
"mpn",760,"ec:6.3.1.5","mpn:MPN562",0,"irreversible"
"mpn",760,"ec:3.5.1.42","mpn:MPN254",0,"irreversible"
"mpn",760,"ec:2.7.7.18","mpn:MPN336",1,"reversible"
"mpn",760,"ec:2.4.2.1","mpn:MPN062",0,"reversible"
"mpn",760,"ec:2.4.2.12","mpn:MPN047",1,"reversible"
"mpn",760,"ec:2.7.1.23","mpn:MPN267",0,"irreversible"
"mpn",770,"ec:2.7.1.24","mpn:MPN382",0,"irreversible"
"mpn",770,"ec:2.7.8.7","mpn:MPN298",0,"irreversible"
"mpn",785,"ec:6.3.1.20","mpn:MPN389",0,"irreversible"
"mpn",785,"ec:6.3.1.20","mpn:MPN389",0,"irreversible"
"mpn",785,"ec:6.3.1.20","mpn:MPN389",0,"irreversible"
"mpn",785,NA,"mpn:MPN389",0,"irreversible"
"mpn",790,"ec:1.5.1.3","mpn:MPN321",0,"reversible"
"mpn",790,"ec:1.5.1.3","mpn:MPN321",0,"reversible"
"mpn",790,"ec:1.5.1.3","mpn:MPN321",0,"irreversible"
"mpn",790,"ec:1.5.1.3","mpn:MPN321",0,"irreversible"
"mpn",970,"ec:6.1.1.5","mpn:MPN520",0,"irreversible"
"mpn",970,"ec:6.1.1.22","mpn:MPN252",1,"irreversible"
"mpn",970,"ec:6.1.1.21","mpn:MPN045",0,"irreversible"
"mpn",970,"ec:6.1.1.20","mpn:MPN105 / mpn:MPN106",0,"irreversible"
"mpn",970,"ec:6.1.1.19","mpn:MPN556",0,"irreversible"
"mpn",970,"ec:6.1.1.16","mpn:MPN356",0,"irreversible"
"mpn",970,"ec:6.1.1.14","mpn:MPN354",0,"irreversible"
"mpn",970,"ec:6.1.1.12","mpn:MPN046",0,"irreversible"
"mpn",970,"ec:6.1.1.11","mpn:MPN005",0,"irreversible"
"mpn",970,"ec:6.1.1.10","mpn:MPN023",0,"irreversible"
"mpn",970,"ec:6.1.1.9","mpn:MPN480",0,"irreversible"
"mpn",970,"ec:6.1.1.7","mpn:MPN418",0,"irreversible"
"mpn",970,"ec:6.1.1.6","mpn:MPN277",0,"irreversible"
"mpn",970,"ec:6.1.1.4","mpn:MPN384",0,"irreversible"
"mpn",970,"ec:6.1.1.3","mpn:MPN553",0,"irreversible"
"mpn",970,"ec:6.1.1.2","mpn:MPN265",0,"irreversible"
"mpn",970,"ec:2.1.2.9","mpn:MPN543",0,"irreversible"
"mpn",970,"ec:6.1.1.1","mpn:MPN669",0,"irreversible"
"mpn",970,"ec:6.1.1.15","mpn:MPN402",0,"irreversible"
"mpn",970,"ec:6.1.1.17","mpn:MPN678",0,"irreversible"
"mpn",970,"ec:6.3.5.7","mpn:MPN237 / mpn:MPN238",0,"irreversible"
"mpn",970,"ec:6.3.5.6","mpn:MPN237 / mpn:MPN238",0,"irreversible"
"mpn",970,"ec:6.1.1.11","mpn:MPN005",0,"irreversible"
"mpn",970,NA,"mpn:MPNt32",0,NA
"mpn",970,NA,"mpn:MPNt21",0,NA
"mpn",970,NA,"mpn:MPNt01",0,NA
"mpn",970,NA,"mpn:MPNt11",0,NA
"mpn",970,NA,"mpn:MPNt03 / mpn:MPNt09 / mpn:MPNt24 / mpn:MPNt25 / mpn:MPNt26",0,NA
"mpn",970,NA,"mpn:MPNt04 / mpn:MPNt29 / mpn:MPNt31",0,NA
"mpn",970,NA,"mpn:MPNt33",0,NA
"mpn",970,NA,"mpn:MPNt14 / mpn:MPNt18",0,NA
"mpn",970,NA,"mpn:MPNt05",0,NA
"mpn",970,NA,"mpn:MPNt23",0,NA
"mpn",970,NA,"mpn:MPNt07 / mpn:MPNt08 / mpn:MPNt10",0,NA
"mpn",970,NA,"mpn:MPNt30",0,NA
"mpn",970,NA,"mpn:MPNt19 / mpn:MPNt27 / mpn:MPNt35 / mpn:MPNt36",0,NA
"mpn",970,NA,"mpn:MPNt02",0,NA
"mpn",970,NA,"mpn:MPNt20 / mpn:MPNt28",0,NA
"mpn",970,NA,"mpn:MPNt13 / mpn:MPNt15 / mpn:MPNt17 / mpn:MPNt37",0,NA
"mpn",970,NA,"mpn:MPNt06",0,NA
"mpn",970,NA,"mpn:MPNt34",0,NA
"mpn",970,NA,"mpn:MPNt12",0,NA
"mpn",970,NA,"mpn:MPNt22",0,NA
"mpn",970,NA,"mpn:MPNt16",0,NA
"mpn",1110,NA,"mpn:MPN158",0,"reversible"
"mpn",1110,NA,"mpn:MPN158",0,"reversible"
"mpn",1110,NA,"mpn:MPN066",0,"reversible"
"mpn",1110,NA,"mpn:MPN051",0,"reversible"
"mpn",1110,NA,"mpn:MPN390",0,"reversible"
"mpn",1110,NA,"mpn:MPN390",0,NA
"mpn",1110,NA,"mpn:MPN576",0,"reversible"
"mpn",1110,NA,"mpn:MPN390",0,"reversible"
"mpn",1110,NA,"mpn:MPN390 / mpn:MPN391 / mpn:MPN392 / mpn:MPN393",0,"reversible"
"mpn",1110,NA,"mpn:MPN303",0,"reversible"
